State,Provider Name,Address,City,Zip,Phone
CA,AFFILIATED HOME HEALTH SERVICES INC               ,240 S JACKSON ST SUITE 210                                                                          ,GLENDALE            ,91205,8185397768
CA,BETHANY HOME HEALTH CARE                          ,709 E COLORADO BLVD SUITE 210                                                                       ,PASADENA            ,91101,6266839778
CA,BUENA VISTA PALLIATIVE CARE & HOME HEALTH         ,"2545 WEST HILLCREST DRIVE, SUITE #130A                                                              ",THOUSAND OAKS       ,91320,8056761453
CA,INTERIM HEALTHCARE OF CENTRAL CALIFORNIA          ,"1521 N CARPENTER ROAD, SUITE D1                                                                     ",MODESTO             ,95351,2095774625
CA,LONG BEACH HEALTH CARE                            ,3505 LONG BEACH BLVD STE 2-B                                                                        ,LONG BEACH          ,90807,5622908181
CA,AMEDISYS HOME HEALTH CARE                         ,"24301 SOUTHLAND DRIVE, SUITE 411                                                                    ",HAYWARD             ,94545,5107320730
CA,"ALWAYS HOME NURSING SERVICES, INC                 ","7777 GREENBACK LANE, SUITE 208                                                                      ",CITRUS HEIGHTS      ,95610,9169896420
CA,HOME HEALTH CARE MANAGEMENT INC                   ,1398 RIDGEWOOD DR                                                                                   ,CHICO               ,95973,5303430727
CA,MISSION HOME HEALTH OF VENTURA                    ,"1957 EASTMAN AVENUE, SUITE A1                                                                       ",VENTURA             ,93003,8052899999
CA,"ACCENTCARE HOME HEALTH OF CALIFORNIA, INC         ",2880 SUNRISE BLVD SUITE 218                                                                         ,RANCHO CORDOVA      ,95742,9168525888
CA,CARE ESSENTIALS HOME HEALTH                       ,264 E 18TH STREET                                                                                   ,SAN BERNARDINO      ,92404,9098830288
CA,GENESIS HOME HEALTH INC                           ,1687 ERRINGER RD STE 202                                                                            ,SIMI VALLEY         ,93065,8055207100
CA,PHYSICIANS CHOICE HH                              ,"3220 SEPULVEDA BLVD, SUITE  100                                                                     ",TORRANCE            ,90505,3107931616
CA,ADDUS HEALTHCARE                                  ,817 COFFEE RD BLD B                                                                                 ,MODESTO             ,95355,2095783231
CA,"ACCENTCARE HOME HEALTH OF CALIFORNIA, INC         ",618 4TH ST                                                                                          ,CORNING             ,96021,5308241799
CA,DYNAMIC HOME CARE                                 ,14260 VENTURA BLVD. SUITE #301                                                                      ,SHERMAN OAKS        ,91423,8189814446
CA,ADVENTIST HEALTH HOME CARE SERVICES               ,100 SAN HEDRIN CIRCLE                                                                               ,WILLITS             ,95490,7074591818
CA,OPTIMAL HOME HEALTH                               ,1315 BOUGHTON DR                                                                                    ,BAKERSFIELD         ,93308,6614104000
CA,PROFESSIONAL HOME CARE ASSOCIATES                 ,2296 COUNTRY DRIVE                                                                                  ,FREMONT             ,94536,5107979299
CA,SUTTER AUBURN FAITH VNA & HOSPICE                 ,"11775 EDUCATION STREET, SUITE 201                                                                   ",AUBURN              ,95602,5308866650
CA,"COMCARE HOME HEALTH, INC                          ","100 WEST BROADWAY, STE 800                                                                          ",GLENDALE            ,91210,8189525164
CA,"VERDUGO HILLS HOME CARE, INC                      ","2600 FOOTHILL BLVD, SUITE 201                                                                       ",LA CRESCENTA        ,91214,8185426600
CA,COMPANION HOME HEALTH                             ,"2200 W ORANGEWOOD AVE, SUITE 250                                                                    ",ORANGE              ,92868,7145608177
CA,INTERIM HEALTHCARE OF SAN DIEGO COUNTY            ,"425 W 5TH AVENUE, SUITE 101                                                                         ",ESCONDIDO           ,92025,7604329811
CA,VITAL HOME HEALTH CARE                            ,2500 EAST FOOTHILL BLVD SUITE 501                                                                   ,PASADENA            ,91107,6264326650
CA,ACCENTCARE HOME HEALTH OF CALIFORNIA INC          ,"2344 SOUTH 2ND STREET, SUITE A                                                                      ",EL CENTRO           ,92243,7603524022
CA,SILAS MED SRVS                                    ,"513 1/2 E MANCHESTER BLVD, SUITE 202                                                                ",INGLEWOOD           ,90301,3106739193
CA,ST. JOSEPH HOME CARE - GREATER SONOMA COUNTY      ,"1111 SONOMA AVE, SUITE 308                                                                          ",SANTA ROSA          ,95405,7072069124
CA,BRIDGE HOME HEALTH BAY AREA                       ,"175 N JACKSON AVE, SUITE 103A                                                                       ",SAN JOSE            ,95116,4089714151
CA,SALCARE HOME HEALTH SERVICES                      ,"15607 LAKEWOOD BLVD, SUITE A                                                                        ",PARAMOUNT           ,90723,3237779339
CA,INTERMED HOME CARE SERVICES                       ,9660 FLAIR DR SUITE 338                                                                             ,EL MONTE            ,91731,6262791950
CA,PROVIDENCE LITTLE COMPANY OF MARY HOME HEALTH     ,5315 TORRANCE BLVD SUITE B-169                                                                      ,TORRANCE            ,90503,3105433450
CA,CHOICE HOME HEALTH CARE                           ,"80 GARDEN COURT, SUITE 105                                                                          ",MONTEREY            ,93940,8316571998
CA,TOTAL HOME HEALTH INC                             ,"1127 WILSHIRE BLVD, SUITE                                                                           ",LOS ANGELES         ,90017,2122502022
CA,HOME HEALTH INTEGRATED SERVICES INC               ,704 SO MAIN STREET                                                                                  ,BURBANK             ,91506,8185586685
CA,GOOD LIFE HOME HEALTH                             ,2501 COLORADO BLVD UNIT G                                                                           ,LOS ANGELES         ,90041,3234789471
CA,"QUALITY HOME HEALTH CARE, INC                     ",969 S VILLAGE OAKS DR SUITE 206                                                                     ,COVINA              ,91724,6269666893
CA,"PEGASUS HOME HEALTH CARE, INC                     ",132 N MARYLAND AVENUE                                                                               ,GLENDALE            ,91206,8185511932
